distance(cm);start;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;end;index;code
150;9809;1816;1808;600;590;600;600;590;1817;1808;1817;590;600;590;1817;1808;1817;1807;1816;591;591;600;600;591;600;591;600;1815;1817;1808;1817;1808;1817;1076;31;s11000001110001111100000000111111t;
150;9795;1817;1817;582;600;591;600;591;1812;1807;1817;600;599;591;1815;1808;1817;1808;1816;599;600;591;599;600;599;591;590;1817;1808;1808;1808;1807;1805;1075;32;s11000001110001111100000000111111t;
150;9803;1811;1820;594;594;594;594;585;1811;1821;1811;603;604;585;1811;1811;1812;1820;1811;594;594;595;594;603;594;594;594;1811;1811;1821;1812;1811;1808;1080;33;s11000001110001111100000000111111t;
150;9800;1813;1814;595;595;595;595;595;1813;1814;1804;595;604;585;1813;1805;1813;1811;1812;594;604;594;594;590;594;594;594;1820;1811;1811;1812;1821;1812;1079;34;s11000001110001111100000000111111t;
150;9804;1821;1812;594;594;594;594;594;1811;1811;1811;602;585;595;1812;1820;1821;1811;1811;594;594;594;594;594;594;594;595;1811;1812;1811;1811;1821;1811;1079;35;s11000001110001111100000000111111t;
150;9795;1812;1811;594;594;604;603;594;1812;1811;1809;594;595;594;1820;1811;1811;1802;1812;594;586;594;593;603;585;601;594;1820;1811;1820;1811;1860;1811;1080;36;s11000001110001111100000000111111t;
150;9803;1817;1817;599;591;599;581;590;1817;1807;1817;600;590;591;1817;1808;1817;1808;1817;591;591;591;600;600;591;600;591;1807;1808;1817;1808;1817;1808;1084;37;s11000001110001111100000000111111t;
150;9802;1808;1808;600;591;600;490;591;1808;1817;1807;600;591;600;1817;1817;1789;1808;1808;591;600;600;591;591;600;591;591;1813;1817;1806;1335;1811;1820;1078;38;s11000e01110001111100000000111e11t;
150;9800;1817;1815;592;563;591;601;591;1817;1808;1817;600;591;600;1808;1808;1805;1809;1807;600;591;591;316;600;591;600;591;1808;1807;1817;1808;1814;1808;1084;39;s110000011100011111000e0000111111t;
150;9792;1808;1807;591;590;669;591;591;1817;1817;1817;600;591;591;1817;1808;1817;1815;1820;601;592;591;591;600;591;600;591;1808;1818;1813;1811;1820;1811;1086;40;s1100e001110001111100000000111111t;
150;9792;1817;1817;590;591;600;600;590;1771;1807;1816;590;600;591;1817;1816;1816;1817;1817;591;600;599;590;600;590;590;600;1808;1808;1817;1808;1817;1817;1077;41;s11000001110001111100000000111111t;
150;9809;1816;1817;591;591;600;600;591;1817;1814;1817;590;600;590;1817;1816;1817;1817;1817;590;600;590;591;600;600;591;591;1817;1808;1817;1807;1816;1816;1085;42;s11000001110001111100000000111111t;
150;9799;1808;1817;590;591;600;600;591;1789;1817;1817;591;600;591;1808;1808;1808;1817;1807;600;600;591;591;601;591;591;591;1823;1807;1807;1808;1807;1817;1076;43;s11000001110001111100000000111111t;
150;9809;1826;1817;590;600;590;591;599;1808;1816;1817;591;591;591;1807;1808;1817;1808;1817;591;591;600;600;591;592;600;601;1808;1817;1805;1817;1808;1817;1076;44;s11000001110001111100000000111111t;
150;9791;1815;1817;591;591;591;600;591;1815;1816;1817;591;599;591;1807;1817;1815;1816;1817;590;599;600;590;590;600;600;591;1817;1808;1817;1817;1807;1817;1067;45;s11000001110001111100000000111111t;
150;9804;1811;1931;592;595;594;603;594;1811;1820;1811;594;603;595;1811;1821;1812;1811;1793;585;595;603;585;595;594;594;594;1811;1820;1811;1811;1812;1813;1070;46;s1e000001110001111100000000111111t;
150;9809;1816;1816;591;590;600;589;591;1816;1817;1807;600;600;591;1817;1808;1817;1817;1808;590;600;591;591;591;600;590;591;1817;1808;1817;1807;1817;1817;1076;47;s11000001110001111100000000111111t;
150;9796;1811;1811;594;594;604;594;594;1820;1811;1809;585;595;595;1820;1811;1811;1811;1811;595;594;594;603;604;586;594;594;1811;1812;1812;1811;1820;1811;1079;48;s11000001110001111100000000111111t;
150;9804;381;1808;1817;591;591;591;591;591;1808;1817;1807;591;600;591;1808;1817;1808;1817;1808;600;600;591;590;600;600;591;590;1817;1805;1808;1799;1809;1807;49;se11000001110001111100000000111111;
150;9811;1811;1819;604;594;594;594;595;1815;1820;1811;594;594;603;1811;1822;1811;1810;1802;594;594;603;595;595;594;594;594;1812;1811;1811;1820;1811;1811;1079;50;s11000001110001111100000000111111t;
150;9792;1304;1810;591;591;601;601;583;1811;1802;1811;592;601;592;1820;1811;1814;1817;899;600;600;590;591;600;600;591;600;1816;1807;1817;1808;1817;1807;1083;51;se1000001110001111e00000000111111t;
150;9799;1807;1807;599;600;591;599;591;1806;1807;1808;591;599;591;1807;1808;1808;1807;1808;590;591;600;590;591;600;591;591;1817;1817;1817;1817;1817;1817;1076;52;s11000001110001111100000000111111t;
150;9811;1811;1817;590;590;600;600;590;1816;1817;1818;591;600;600;1817;1808;961;1817;1807;590;600;590;591;599;600;591;590;1817;1807;1816;1808;1807;1808;1076;53;s110000011100011e1100000000111111t;
150;9793;1808;1808;591;591;600;591;591;1818;1818;1817;591;600;591;1808;1808;1808;1817;1815;600;600;591;591;600;133;591;591;1817;1811;1816;1817;1817;1817;1076;54;s11000001110001111100000e00111111t;
150;9807;1809;1820;591;592;592;601;601;1810;1810;1810;591;601;601;1810;1818;1810;1820;1810;591;592;592;592;601;601;592;592;1810;1810;1820;1802;1810;1811;1077;55;s11000001110001111100000000111111t;
150;9803;390;1807;1809;591;600;590;591;600;1808;1817;1807;582;600;600;1808;1808;1799;1808;1817;591;591;592;582;591;601;696;1808;1808;1860;1817;1805;1808;1067;56;se110000011100011111000000e111111t;
150;9792;1808;1807;591;600;600;591;600;1816;1808;1808;600;599;590;1816;1807;1817;1808;1815;600;590;590;600;600;591;599;591;1807;1807;1808;1808;1817;1807;1074;57;s11000001110001111100000000111111t;
150;9801;1817;1817;591;592;600;591;591;1814;1808;1817;591;600;591;1815;1808;1808;1818;1817;591;600;592;591;594;601;591;591;1817;1817;1808;1808;1812;1805;1075;58;s11000001110001111100000000111111t;
150;9793;380;1817;1808;590;590;563;600;590;1807;1808;1816;600;590;590;1817;1807;1807;1808;1808;591;591;591;591;591;591;599;600;1808;1817;1817;1818;1817;1817;59;se11000001110001111100000000111111;
150;9796;1818;1817;591;600;591;600;591;1817;1808;1817;600;603;591;1817;1810;1817;1817;1817;599;600;590;591;599;600;590;591;1833;1808;1817;1807;1816;1808;1076;60;s11000001110001111100000000111111t;
150;9799;1808;1808;600;591;600;591;600;1817;1816;1817;591;600;600;1808;1808;1808;1817;1808;600;591;600;591;600;591;600;591;1817;1817;1815;1817;1817;1817;1080;61;s11000001110001111100000000111111t;
150;9800;1817;1816;590;600;590;600;591;1807;1807;1807;600;590;591;1817;1808;1806;1817;1808;600;600;591;591;600;599;591;600;1817;1817;1817;1808;1815;1808;1076;62;s11000001110001111100000000111111t;
150;9800;1817;1817;595;593;599;591;599;1808;1817;1807;600;591;589;1816;1817;1817;1817;1816;591;600;600;591;600;600;590;591;1771;1808;1808;1808;1817;1817;1076;63;s11000001110001111100000000111111t;
150;9803;1817;1817;591;590;600;599;564;1817;1808;1816;591;600;591;1808;1808;1808;1817;1812;591;600;590;600;590;600;600;590;1817;1808;1816;1807;1817;1808;1076;64;s11000001110001111100000000111111t;
150;9793;1817;1817;590;600;591;600;590;1808;1815;1808;600;591;591;1817;1808;2092;1817;1817;591;600;591;591;591;597;592;591;1818;1808;1817;1806;1816;1808;1076;65;s110000011100011e1100000000111111t;
150;9794;1817;1807;590;591;692;591;591;1816;1807;1807;591;590;591;1816;1817;1817;1807;1816;599;590;600;600;600;592;591;599;1807;1817;1807;1817;1808;1817;1076;66;s1100e001110001111100000000111111t;
150;9808;1817;1816;591;591;591;591;600;1807;1808;1808;591;600;600;1806;1816;1807;1807;1808;591;599;600;590;600;600;600;591;1808;1807;1806;1826;1817;1817;1075;67;s11000001110001111100000000111111t;
150;9812;380;1810;1799;590;599;600;591;591;1816;1807;1808;591;591;591;1818;1820;1807;1817;1808;591;600;600;590;600;600;600;591;1816;1807;1817;1808;1817;1816;68;se11000001110001111100000000111111;
150;9794;1811;1811;594;603;595;594;575;1811;1810;1811;595;594;603;1811;1811;1811;1811;1812;594;593;594;594;594;595;603;585;1811;1820;1811;1811;1811;1812;1070;69;s11000001110001111100000000111111t;
150;9804;1810;1819;592;601;601;601;601;1810;1817;1810;592;601;592;1819;1873;1817;1817;1808;591;600;590;591;591;600;591;591;1818;1808;1817;1807;1816;1806;1075;70;s11000001110001e11100000000111111t;
150;9801;1807;1817;591;590;591;599;590;1807;1817;1808;590;600;590;1808;1817;1808;1817;1807;600;591;600;591;600;591;600;600;1816;1808;1808;1817;1808;1816;1076;71;s11000001110001111100000000111111t;
150;9801;1817;1817;591;600;591;600;591;1808;1808;1817;591;591;602;1792;1816;1807;1817;1808;600;590;600;600;590;600;590;591;1816;1806;1817;1817;1817;1817;1076;72;s11000001110001111100000000111111t;
150;9810;1816;1808;600;600;591;601;600;1808;1817;1817;591;601;600;1808;1817;1808;1817;1809;591;600;600;591;600;591;600;590;1807;1808;1808;1819;1808;1816;1067;73;s11000001110001111100000000111111t;
150;9808;1808;1808;590;591;599;591;600;1817;1817;1817;591;600;581;1808;1817;1807;1816;1808;590;590;600;600;590;599;600;590;1817;1808;1817;1817;1808;1814;1076;74;s11000001110001111100000000111111t;
150;9802;1814;1804;595;604;595;595;595;1814;1814;1822;595;595;595;1816;1811;1820;1811;1811;603;594;594;595;594;594;595;604;1811;1811;1820;1811;1821;1812;1070;75;s11000001110001111100000000111111t;
150;9800;1807;1817;591;591;600;591;591;1817;1817;1807;591;601;591;1817;1808;1817;1817;1808;591;591;591;591;592;591;592;599;1808;1808;1808;1808;1812;1818;1084;76;s11000001110001111100000000111111t;
150;9810;1816;1817;591;599;600;591;600;1817;1817;1817;591;591;599;1826;1808;1817;1808;1817;601;591;591;601;601;592;592;601;1809;1806;1818;1808;1818;1818;1076;77;s11000001110001111100000000111111t;
150;9800;1817;1817;591;600;591;591;600;1820;1808;1817;590;591;590;1808;1816;1816;1807;1817;600;590;591;599;600;591;600;600;1807;1816;1808;1807;1817;1807;1084;78;s11000001110001111100000000111111t;
150;9800;1817;1816;600;600;591;600;591;1808;1808;1808;600;591;591;1818;1810;1817;1812;1814;591;600;591;600;591;591;591;600;1813;1807;1817;1808;1821;1808;1075;79;s11000001110001111100000000111111t;
150;9567;390;1801;1810;591;601;589;592;591;1800;1819;1810;591;591;592;1801;1819;1810;1810;1810;591;592;592;592;582;592;592;601;1810;1819;1810;1810;1801;1820;80;se11000001110001111100000000111111;
150;9801;1806;1816;590;599;591;599;600;1810;1817;1808;600;591;600;1808;1817;1807;1816;1807;600;590;600;598;591;600;600;591;1817;1808;1817;1817;1817;1817;1076;81;s11000001110001111100000000111111t;
150;9813;1817;1817;591;591;591;600;591;1817;1807;1814;591;600;591;1808;1817;1808;1817;1807;600;591;591;600;591;599;591;591;1816;1807;1807;1807;1808;1817;1076;82;s11000001110001111100000000111111t;
150;9801;1808;1808;600;600;591;591;600;1808;1817;1808;591;600;600;1808;1817;1808;1817;1817;591;591;591;600;591;591;591;591;1810;1705;1807;1808;1808;1808;1076;83;s110000011100011111000000001e1111t;
150;9794;1807;1808;591;591;600;590;591;1816;1810;1817;600;591;590;1817;1829;1816;1817;1817;591;590;600;590;600;591;591;600;1817;1817;1807;1817;1817;1808;1085;84;s11000001110001111100000000111111t;
150;9814;1820;1811;603;594;585;594;594;1811;1811;1811;585;360;594;1811;1812;1802;1820;1817;594;604;594;594;595;595;603;585;1820;1820;1811;1811;1813;1811;1069;85;s11000001110e01111100000000111111t;
150;9798;1808;1808;591;600;600;590;590;1819;1808;1195;591;599;591;1807;1808;1808;1808;1808;591;600;592;600;590;600;591;590;1816;1808;1817;1807;1817;1817;1075;86;s110000011e0001111100000000111111t;
150;9801;1817;1808;591;591;600;591;591;1816;1825;1816;600;590;591;1816;1807;1817;1808;1826;590;591;599;600;590;600;600;599;1808;1816;1807;1817;1808;1808;1076;87;s11000001110001111100000000111111t;
150;9803;1836;1811;594;594;603;594;594;1820;1811;1812;595;595;594;1820;1811;2324;1812;1811;733;594;594;604;585;594;594;594;1811;1812;1802;1820;1813;1811;1079;88;s110000011100011e11e0000000111111t;
150;9803;1812;1811;594;595;595;594;602;1812;1811;1811;594;594;595;1811;1812;1812;1811;1811;603;594;603;594;594;595;585;594;1811;1802;1821;1812;1811;1811;1079;89;s11000001110001111100000000111111t;
150;9798;1817;1808;599;600;581;590;600;1826;1814;1817;859;591;600;1808;1817;1817;1817;1817;591;600;591;600;591;588;600;591;1808;1818;2325;1815;1808;1817;1076;90;s1100000111e00111110000000011e111t;
150;9798;1817;1817;591;591;600;591;591;1926;1808;1808;598;601;591;1815;1807;1817;1817;1817;591;600;591;591;600;600;591;591;1823;1817;1817;1808;1808;1808;1076;91;s1100000e110001111100000000111111t;
150;9801;1817;1808;590;600;599;590;590;1816;1808;1817;600;591;601;1815;1808;1808;1808;1808;600;591;600;591;600;591;600;592;1808;1817;1818;1808;1817;1808;1076;92;s11000001110001111100000000111111t;
150;9800;1807;1817;599;591;590;600;600;1808;1817;1807;600;591;591;1817;1817;1815;1817;1817;591;600;600;591;591;600;600;591;1817;1808;1808;1817;1809;1818;1067;93;s11000001110001111100000000111111t;
150;9807;1820;1810;592;601;601;592;600;1810;1808;1817;591;599;591;1808;1808;1817;1806;1816;599;600;591;600;600;590;600;590;1808;1808;1807;1807;1816;1807;1076;94;s11000001110001111100000000111111t;
150;9800;1817;1808;590;590;599;589;591;1817;1808;1817;591;591;591;1818;1808;1818;1808;1817;598;591;600;592;600;592;600;591;1808;1807;1817;1808;1816;1808;1085;95;s11000001110001111100000000111111t;
150;9809;1816;1817;591;590;600;590;600;1817;1817;1807;590;600;590;1808;1817;1808;1817;1807;600;591;600;600;555;600;600;590;1817;1808;1817;1817;1817;1817;1076;96;s1100000111000111110000e000111111t;
150;9808;1810;1816;600;590;591;599;600;1807;1816;1807;591;599;600;1807;1817;1808;1817;1807;599;600;599;591;591;600;591;589;1808;1808;1808;1808;1808;1817;1076;97;s11000001110001111100000000111111t;
150;9800;1817;1808;600;600;591;590;600;1817;1808;1817;591;595;600;1808;1817;1817;1812;1817;590;563;600;600;590;591;600;600;1807;1815;1808;1808;1813;1817;1066;98;s11000001110001111100000000111111t;
150;9800;1816;1816;590;600;600;590;600;1808;1817;1817;591;600;591;1808;1812;1808;1817;1817;591;600;591;600;591;591;600;600;1808;1817;1807;1815;1808;1817;1066;99;s11000001110001111100000000111111t;
300;9797;293;1817;1807;591;600;591;590;591;1817;1808;1817;590;589;591;1817;1808;1817;1808;1818;600;591;591;591;600;591;646;646;1806;1808;1817;1808;1944;1810;0;se110000011100011111000000001111e1;
300;9800;1817;1817;590;600;573;590;591;1817;1789;1817;600;591;591;1788;1807;1817;1808;1816;600;563;591;591;600;563;564;600;1781;1808;1823;1817;1818;1808;1627;1;s11000001110001111100000000111111e;
300;9809;1817;1808;600;600;591;594;591;1808;1817;1817;600;591;573;1808;1808;1806;1807;1817;591;600;600;591;591;600;591;591;1814;1817;1808;1821;1816;1817;1076;2;s11000001110001111100000000111111t;
300;9791;1817;1825;591;568;600;573;564;1817;1817;1817;600;591;591;1817;1808;1816;1817;1815;600;590;591;600;599;590;590;599;1817;1817;1817;1816;1817;1824;1076;3;s11000001110001111100000000111111t;
300;9806;1817;1817;591;591;563;564;607;1807;1817;1808;600;599;564;1817;1817;1816;1817;1808;590;600;591;591;600;600;591;563;1815;1810;1829;1811;1811;1811;1069;4;s11000001110001111100000000111111t;
300;9806;1817;1817;591;591;563;573;600;1781;1824;1789;591;600;591;1784;1817;1816;1816;1817;591;600;591;591;600;599;563;572;1790;1808;1808;1807;1808;1807;1076;5;s11000001110001111100000000111111t;
300;9801;1807;1817;591;563;572;573;590;1790;1808;1816;598;563;564;1790;1817;1817;1817;1808;600;573;563;572;563;573;564;601;1815;1818;1817;1808;1807;1807;1076;6;s11000001110001111100000000111111t;
300;9808;298;1808;1807;600;563;563;564;573;1780;1816;1780;600;573;572;1788;1811;1817;1807;1808;591;563;600;564;564;573;573;564;1780;1808;1808;1817;1808;1817;7;se11000001110001111100000000111111;
300;9800;1815;1817;591;564;572;563;590;1788;1807;1817;600;591;573;1789;1817;1817;1817;1817;600;591;563;573;564;563;591;563;1790;1817;1817;1814;1816;1808;1076;8;s11000001110001111100000000111111t;
300;9809;1826;1817;600;600;591;591;600;1780;1816;1825;591;573;563;1808;1816;1817;1815;1817;592;591;573;600;563;591;641;563;1808;1817;1808;1817;1808;1815;1076;9;s11000001110001111100000000111111t;
300;9794;1811;1811;594;566;575;566;557;1811;1820;1811;604;603;594;1812;1811;1811;1820;1811;595;603;594;558;566;594;567;594;1821;1812;1811;1802;1820;1811;1080;10;s11000001110001111100000000111111t;
300;9811;1817;1817;600;600;564;600;600;1781;1817;1804;590;600;563;1807;1817;1808;1817;1807;599;563;572;563;563;600;572;580;1815;1808;1816;1816;1807;1817;1076;11;s11000001110001111100000000111111t;
300;9807;363;1801;1819;600;563;564;591;601;1810;1810;1819;591;564;601;1792;1810;1819;1810;1810;555;591;591;592;555;591;591;601;1783;1817;1810;1810;1820;1810;12;se110000011100011111e000e000111111;
300;9801;531;1808;1817;591;591;590;563;564;1817;1808;1808;590;555;563;1808;1778;1808;1817;1807;600;572;563;591;600;563;591;563;1781;1808;1808;1802;1817;1808;13;se11000001110e01111100000000111111;
300;9803;1811;1818;604;594;594;594;567;1821;1812;1811;585;594;567;1820;1811;1812;1818;1840;601;594;567;567;595;594;594;603;1812;1811;1820;1811;1820;1811;1079;14;s11000001110001111100000000111111t;
300;9800;1817;1817;564;591;600;573;564;1789;1817;1817;591;591;563;1807;1808;1808;1817;1808;600;600;591;600;591;600;591;591;1817;1817;1817;1816;1817;1807;1075;15;s11000001110001111100000000111111t;
300;9810;1808;1817;600;564;591;600;563;1813;1817;1808;591;573;572;1808;1816;1811;1807;1807;591;572;600;588;572;563;573;590;1808;1817;1807;1817;1808;1817;1067;16;s11000001110001111100000000111111t;
300;9813;1814;1813;707;567;567;567;558;1811;1811;1811;603;594;594;1811;1820;1811;1811;1811;595;595;594;594;603;627;585;595;1811;1813;1811;1820;1811;1820;1079;17;s11e00001110001111100000000111111t;
300;9803;1811;1819;604;594;594;567;567;1784;1811;1802;595;595;594;1783;1812;1811;1820;1811;594;576;595;594;594;594;576;585;1793;1820;1811;1811;1809;1821;1070;18;s11000001110001111100000000111111t;
300;9801;1817;1808;592;573;600;564;601;1817;1808;1808;600;591;564;1817;1817;1808;1814;1816;599;563;591;600;600;591;591;600;1933;1817;1816;1817;1817;1817;1081;19;s11000001110001111100000000e11111t;
300;9800;1812;1811;594;557;567;567;594;1784;1821;1820;604;594;567;1811;1802;1820;1353;1786;595;595;595;595;595;595;592;595;1787;1814;1814;1813;1814;1814;1114;20;s1100000111000111e100000000111111t;
300;9799;1817;1817;591;591;572;572;600;1780;1808;1807;600;590;599;1817;1817;1817;1808;1817;591;591;564;563;600;591;600;591;1807;1807;1817;1808;1816;1808;1085;21;s11000001110001111100000000111111t;
300;9803;1817;1817;600;564;591;600;591;1808;1808;1781;590;591;573;1816;1817;1808;1817;1817;591;600;600;563;600;591;573;591;1807;1817;1812;1816;1817;1817;1067;22;s11000001110001111100000000111111t;
300;9799;1816;1807;599;600;600;590;572;1807;1816;1816;591;590;600;1817;1817;1813;1817;1817;591;591;600;591;600;564;600;591;1817;1817;1817;1817;1815;1817;1067;23;s11000001110001111100000000111111t;
300;9800;1817;1781;591;570;563;591;573;1781;1808;1808;600;600;563;1817;1817;1817;1817;1815;600;591;600;591;591;600;591;600;1817;1817;1817;1817;1820;1808;1076;24;s11000001110001111100000000111111t;
300;9800;1817;1817;590;573;590;600;563;1816;1808;1808;600;582;592;1789;1817;1817;1808;1808;600;591;591;600;568;564;600;591;1817;1808;1817;1808;1817;1808;1076;25;s11000001110001111100000000111111t;
300;9801;1817;1816;590;572;590;591;573;1789;1817;1817;600;563;572;1826;1807;1817;1808;1816;591;600;591;600;591;590;600;573;1808;1817;1808;1817;1807;1817;1067;26;s11000001110001111100000000111111t;
300;9797;1817;1808;591;600;563;590;600;1816;1817;1817;589;591;573;1826;1817;1817;1816;1816;591;590;600;563;590;590;563;600;1817;1816;1817;1817;1817;1816;1076;27;s11000001110001111100000000111111t;
300;9792;1817;1900;600;564;600;563;591;1817;1817;1817;591;591;600;1824;1817;1815;1817;1817;581;591;599;591;589;563;591;599;1808;1817;1807;1817;1817;1817;1076;28;s1e000001110001111100000000111111t;
300;9809;1805;1816;600;600;591;600;600;1780;1817;1808;600;600;591;1817;1789;1817;1813;1817;591;600;555;564;591;600;600;591;1817;1817;1817;1815;1818;1817;1076;29;s11000001110001111100e00000111111t;
300;9800;1817;1807;595;599;572;590;572;1817;1816;1816;600;590;572;1817;1816;1817;1815;1816;590;591;600;564;600;590;600;590;1807;1808;1817;1808;1817;1779;1081;30;s11000001110001111100000000111111t;
300;9809;1826;1808;600;601;591;598;564;1805;1805;1818;590;518;572;1778;1810;1817;1808;1817;563;563;591;600;563;590;572;599;1808;1807;1807;1807;1808;1808;1076;31;s11000001110e01111100000000111111t;
300;9796;1817;1816;600;563;600;600;591;1789;1817;1817;591;572;591;1808;1807;1808;1817;1808;600;563;591;591;570;600;591;563;1816;1810;1807;1807;1807;1808;1076;32;s11000001110001111100000000111111t;
300;9802;1821;1812;591;567;603;585;594;1812;1811;1820;603;558;567;1821;1812;1821;1811;1811;594;594;594;604;594;594;594;594;1793;1809;1811;1811;1820;1811;1080;33;s11000001110001111100000000111111t;
300;9812;1812;1817;603;557;566;594;603;1784;1811;1802;594;594;576;1784;1810;1802;1791;1821;595;603;594;594;567;567;604;594;1811;1820;1811;1811;1811;1932;1077;34;s1100000111000111110000000011111et;
300;9795;1816;1826;591;572;563;590;563;1789;1817;1816;590;591;572;1789;1817;1817;1826;1816;600;609;591;573;591;590;600;590;1817;1808;1817;1808;1817;1808;1076;35;s11000001110001111100000000111111t;
300;9806;1817;1781;600;591;573;591;573;1815;1817;1808;591;952;601;1820;1794;1808;1808;1807;591;572;600;589;563;600;573;591;1817;1817;1817;1820;1826;1817;1084;36;s11000001110e01111100000000111111t;
300;9804;1817;1817;591;563;600;590;564;1789;1817;1815;591;600;591;1808;1817;1808;1817;1807;600;591;601;563;600;591;591;600;1808;1808;1808;1817;1817;1817;1076;37;s11000001110001111100000000111111t;
300;9804;1819;1808;600;600;600;591;600;1817;1808;1817;591;590;563;1811;1818;1817;1817;1817;600;564;573;600;600;564;600;601;1817;617;1808;1817;1808;1817;1066;38;s11000001110001111100000000101111t;
300;9800;1808;1817;600;591;563;591;601;1817;1810;1808;600;591;600;1789;1815;1808;1817;1807;591;600;600;591;600;591;573;591;1780;1816;1808;1817;1808;1817;1406;39;s11000001110001111100000000111111e;
300;9809;2109;1814;98;601;591;592;574;1783;1810;1819;592;591;573;1810;1820;1801;1810;1820;591;601;591;592;591;592;600;592;1811;1817;1816;1816;1816;1817;1066;40;se1e00001110001111100000000111111t;
300;9801;1817;1817;591;591;572;600;563;1817;1826;1808;599;573;591;1790;1808;1817;1817;1815;591;600;591;600;591;600;591;600;1817;1808;1808;1808;1815;1819;1071;41;s11000001110001111100000000111111t;
300;9801;1817;1807;590;600;599;591;600;1816;1816;1817;591;563;572;1826;1816;1816;1789;1817;591;590;600;591;563;600;590;572;1816;1816;1807;1817;1817;1817;1076;42;s11000001110001111100000000111111t;
300;9805;1810;1816;600;592;573;563;564;1781;1817;1808;601;601;591;1781;1818;1808;1818;1815;600;601;554;600;591;573;589;591;1817;1808;1809;1808;1808;1817;1076;43;s11000001110001111100e00000111111t;
300;9804;1807;1807;599;591;590;600;573;1808;1807;1808;591;599;600;1808;1816;1808;1817;1807;600;591;572;591;600;591;600;592;1808;1826;1808;1817;1808;1817;1067;44;s11000001110001111100000000111111t;
300;9795;1820;1820;594;576;567;567;567;1783;1811;1821;585;595;594;1787;1812;1820;1812;1820;585;594;598;604;558;594;567;603;1783;1812;1817;1811;1811;1811;1070;45;s11000001110001111100000000111111t;
300;9809;1817;1817;600;590;600;591;572;1780;1808;1808;590;600;573;1781;1817;1807;1817;1806;600;591;600;591;564;591;600;554;1808;1817;1808;1817;1806;1817;1076;46;s1100000111000111110000000e111111t;
300;9808;1816;1817;600;563;590;563;572;1816;1817;1808;600;590;600;1817;1817;1816;1816;1817;592;600;591;600;591;600;592;572;1790;1817;1808;1808;1808;1818;1085;47;s11000001110001111100000000111111t;
300;9800;1818;1808;600;591;564;591;600;1812;1818;1817;600;590;573;1816;1817;1817;1817;1826;594;600;573;563;563;574;563;591;1789;1817;1816;1816;1808;1817;1066;48;s11000001110001111100000000111111t;
300;9809;1808;1781;600;591;600;564;573;1789;1808;1808;616;600;573;1781;1817;1790;1817;1809;591;591;573;591;591;601;156;591;1815;1808;1817;1817;1817;1817;1075;49;s110000011100011111000000e0111111t;
300;9809;297;1817;1808;581;563;590;563;591;1780;1817;1808;598;599;563;1820;1817;1817;1822;1807;591;600;591;591;591;591;582;590;1808;1808;1815;1808;1817;1817;50;se11000001110001111100000000111111;
300;9800;1819;1816;590;600;599;563;563;1816;1817;1817;600;591;572;1817;1817;1817;1816;1816;590;590;600;563;599;599;563;600;1817;1817;1817;1817;1817;1817;1076;51;s11000001110001111100000000111111t;
300;9808;1817;1817;612;600;591;572;591;1780;1817;1817;600;600;591;1817;1816;1817;1826;1812;600;572;325;590;600;599;591;600;1817;1816;1816;1811;1816;1823;1076;52;s11000001110001111100e00000111111t;
300;9796;1821;1812;594;604;567;558;595;1820;1813;1811;594;594;594;1820;1811;1812;1812;1820;594;595;567;567;576;557;594;594;1811;1811;1820;1811;1821;1812;1079;53;s11000001110001111100000000111111t;
300;9803;1811;1820;594;594;604;594;594;1811;1802;1820;604;585;594;1784;1811;1811;1820;1811;595;604;594;603;595;585;594;566;1793;1809;1820;1811;1812;1812;1079;54;s11000001110001111100000000111111t;
300;9800;1820;1817;600;599;564;600;564;1817;1780;1817;600;563;591;1817;1815;1829;1817;1810;600;591;572;600;591;600;600;591;1789;1817;1817;1821;1816;1818;1067;55;s11000001110001111100000000111111t;
300;9800;1817;1806;601;591;592;591;600;1790;1808;1817;591;600;591;1789;1817;1817;1814;1817;591;591;600;591;279;591;600;600;1780;1808;1808;1808;1817;1808;1085;56;s1100000111000111110000e000111111t;
300;9801;1816;1817;591;591;600;600;591;1817;1817;1816;600;591;591;1780;1807;1817;1817;1816;594;600;591;600;600;600;590;591;1816;1807;1817;1808;1817;1808;1085;57;s11000001110001111100000000111111t;
300;9802;1826;1817;591;567;591;563;600;1791;1808;1816;591;591;600;1817;1817;1817;1808;2230;601;592;592;600;601;592;592;592;1811;1811;1820;1811;1820;1811;1087;58;s11000001110001111e00000000111111t;
300;9806;1816;1816;591;563;590;572;590;1789;1817;1813;600;600;563;1817;1808;1816;1816;1817;600;599;591;599;563;573;591;590;1817;1807;1816;1808;1817;1807;1085;59;s11000001110001111100000000111111t;
300;9801;1808;1807;600;590;600;564;572;1790;1817;1808;564;591;597;1780;1817;1818;1817;1808;590;600;573;591;563;572;591;591;1817;1813;1808;1817;1808;1817;1075;60;s11000001110001111100000000111111t;
300;9801;1817;1808;599;591;600;600;564;1817;1808;1817;600;591;600;1817;1816;1808;1808;1808;600;591;591;591;600;591;563;591;1790;1818;1818;1808;1817;1808;1078;61;s11000001110001111100000000111111t;
300;9802;297;1807;1805;591;591;590;591;591;1807;1817;1808;590;600;572;1807;1807;1808;1807;1817;591;590;600;591;591;591;573;591;1808;1817;1808;1817;1806;1808;62;se11000001110001111100000000111111;
