distance(cm);start;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;end;index;code
50;9808;1815;1778;563;571;571;562;563;1786;1777;1787;572;571;562;1787;1784;1787;1787;1778;562;562;563;572;562;562;572;572;1777;1787;1787;1782;1796;1787;1056;31;s11000001110001111100000000111111t;
50;9811;1809;1785;572;572;562;563;572;1787;1787;1787;572;562;563;1797;1787;1789;1786;2041;564;571;562;563;562;562;571;563;1786;1786;1778;1787;1778;1786;1056;32;s11000001110001111e00000000111111t;
50;9802;1814;1796;562;563;620;571;572;1778;1786;1787;572;572;572;1787;1787;1787;1787;1787;563;563;571;572;572;572;572;571;1778;1787;1796;1787;1787;1787;1047;33;s11000001110001111100000000111111t;
50;9802;1809;1796;572;562;562;572;563;1783;1787;1778;562;572;572;1778;1787;1779;1786;1796;562;563;562;571;571;562;563;571;1787;1787;1787;1787;1714;1787;1047;34;s11000001110001111100000000111111t;
50;9803;1805;1787;572;562;563;563;572;1778;1788;1775;562;572;572;1788;1787;1787;1778;1787;562;563;563;563;572;572;562;562;1787;1787;1787;1787;1787;1787;1047;35;s11000001110001111100000000111111t;
50;9794;1815;1787;572;563;572;572;563;1787;1789;1787;563;572;572;831;1778;1787;1778;1778;563;572;563;563;571;572;563;572;1787;1777;1787;1787;1919;1789;1046;36;s1100000111000e1111000000001111e1t;
50;9806;1817;1781;566;566;575;566;566;1791;1786;1791;575;575;566;1791;1790;1790;1781;1782;566;566;566;557;566;566;566;575;1790;1782;1781;1782;1791;1781;1050;37;s11000001110001111100000000111111t;
50;9803;1824;1787;572;572;572;573;563;1788;1781;1787;572;563;563;1788;1778;1787;1787;1788;572;563;572;563;563;572;572;563;1787;1787;1778;1787;1796;1787;1053;38;s11000001110001111100000000111111t;
50;9802;297;1824;1786;562;572;571;563;562;1785;1786;1786;571;571;563;1778;1787;1778;1787;1778;563;572;561;572;563;562;563;572;1787;1787;1787;1778;1778;1778;39;se11000001110001111100000000111111;
50;9792;1824;1788;563;563;572;563;572;1787;1778;1787;572;572;563;1788;1787;1778;1793;1787;563;563;560;563;572;571;562;572;1785;1788;1787;1787;1787;1788;1047;40;s11000001110001111100000000111111t;
50;9803;1814;1778;563;571;571;572;563;1787;1787;1778;563;562;572;1787;1787;1778;1778;1788;568;571;572;572;581;563;563;572;1785;1787;1787;1787;1788;1787;1047;41;s11000001110001111100000000111111t;
50;9801;1820;1782;575;575;575;566;566;1790;1781;1787;566;566;557;1782;1790;1779;1790;1772;557;566;575;575;566;566;566;575;1781;1786;1790;1782;1791;1781;1051;42;s11000001110001111100000000111111t;
50;9794;1814;1787;563;563;563;572;562;1778;1787;1787;571;572;572;1790;1787;1778;1787;1787;572;563;562;571;572;562;562;572;1787;1787;1786;1777;1787;1785;1046;43;s11000001110001111100000000111111t;
50;9811;1814;1787;563;572;571;563;580;1787;1787;1778;553;563;578;1785;1785;1778;1788;1787;563;561;563;572;572;572;572;563;1787;1788;1787;1778;1788;1787;1056;44;s11000001110001111100000000111111t;
50;9804;297;1814;1787;563;562;562;572;562;1778;1794;1778;563;571;572;1777;1786;1777;1777;1787;563;563;563;572;572;563;563;563;1787;1778;1787;1778;1787;1787;45;se11000001110001111100000000111111;
50;9794;1806;1787;572;562;563;572;572;1776;1787;1787;563;563;563;1796;1783;1787;1778;1780;563;572;562;562;562;572;563;563;1786;1787;1787;1787;1787;2027;1046;46;s1100000111000111110000000011111et;
50;9811;1805;1787;563;562;562;562;572;1778;1785;1778;562;572;572;1785;1787;1789;1778;1796;572;563;563;571;571;563;572;562;1796;1787;1787;1787;1787;1787;1046;47;s11000001110001111100000000111111t;
50;9810;1807;1786;562;562;563;562;563;1787;1786;1786;562;563;562;1796;1787;1787;1787;1787;572;572;571;572;563;572;563;562;1796;1787;1787;1793;1787;1787;1047;48;s11000001110001111100000000111111t;
50;9802;1732;1789;569;571;572;562;562;1796;1787;1787;571;562;562;1796;1787;1787;1794;1778;563;571;571;562;572;571;571;563;1787;1795;1787;1787;1788;1786;1056;49;s11000001110001111100000000111111t;
50;9800;1818;1790;556;575;576;575;566;1790;1791;1781;566;566;566;1790;1781;1781;1781;1790;566;566;566;575;547;566;566;575;1781;1791;1790;1791;1781;1782;1165;50;s11000001110001111100000000111111e;
50;9795;1806;1787;572;562;562;562;572;1778;2136;1784;572;571;562;1787;1786;1778;1787;1778;572;571;571;572;572;572;571;570;1787;1787;1788;1787;1787;1778;1047;51;s11000001e10001111100000000111111t;
50;9812;1805;1787;562;563;563;563;571;1777;1787;1778;562;571;572;1779;1777;1787;1778;1787;562;562;562;562;571;562;563;562;1796;1789;1786;1777;1787;1787;1047;52;s11000001110001111100000000111111t;
50;9811;1815;1778;572;572;563;572;572;1803;1787;1787;572;563;572;1787;1781;1787;1787;1787;572;572;562;571;572;563;572;562;1815;1783;1787;1787;1727;1787;1056;53;s11000001110001111100000000111111t;
50;9797;1809;1790;575;566;564;566;575;1784;1782;1781;566;566;566;1781;1781;1791;1791;1789;566;557;566;566;575;566;566;566;1791;1790;1791;1781;1782;1790;1049;54;s11000001110001111100000000111111t;
50;9805;1809;1790;566;566;566;566;575;1781;1791;1780;557;566;566;1782;1781;1782;1781;1791;575;575;566;566;566;566;574;566;1781;1790;1781;1790;1791;1781;1041;55;s11000001110001111100000000111111t;
50;9802;1815;1787;563;572;571;563;572;1787;1787;1778;563;621;572;1778;1787;1787;1778;1787;562;563;563;563;572;572;562;572;1793;1787;1786;1787;1787;1787;1047;56;s11000001110001111100000000111111t;
50;9811;297;1815;1787;563;563;562;572;572;1778;1788;1787;562;563;572;1788;1778;1787;1778;1787;563;572;563;563;563;572;554;562;1787;1778;1782;1787;1777;1356;57;se1100000111000111110000000011111e;
50;9794;1815;1783;572;572;562;562;572;1778;1787;1788;563;563;572;1787;1778;1786;1787;1778;563;572;562;562;572;572;572;562;1787;1788;1778;1787;1775;1778;1047;58;s11000001110001111100000000111111t;
50;9797;1818;1781;566;566;575;575;566;1790;1791;1781;566;566;566;1785;1791;1781;1782;1790;566;566;562;575;566;566;566;566;1781;1782;1790;1782;1790;1791;1041;59;s11000001110001111100000000111111t;
50;9809;1823;1787;572;572;572;563;563;1787;1777;1778;563;572;563;1778;1787;1788;1787;1778;563;563;572;572;572;563;572;563;1788;1787;1787;1778;1786;1778;1056;60;s11000001110001111100000000111111t;
50;9802;297;1814;1787;562;571;562;563;571;1796;1787;1777;571;562;563;1787;1778;1787;1787;1778;563;572;562;562;563;572;563;563;1786;1788;1788;1778;1787;1778;61;se11000001110001111100000000111111;
50;9794;1805;1787;571;563;563;563;572;1780;1787;1787;563;571;571;1775;1787;1787;1777;1787;572;563;571;571;572;572;563;562;1787;1778;1785;1786;1777;1787;1038;62;s11000001110001111100000000111111t;
50;9802;1813;1780;572;563;572;563;562;1787;1778;1787;572;572;563;1787;1787;1785;1787;1778;563;572;563;563;563;572;563;539;1778;1787;1778;1787;1787;1778;1047;63;s11000001110001111100000000111111t;
50;9794;1824;1791;562;571;562;563;572;1786;1786;1787;572;563;571;1787;1778;1787;1787;1778;563;572;572;563;563;563;572;563;1778;1797;1788;1787;1787;1785;1047;64;s11000001110001111100000000111111t;
50;9806;1814;1787;572;562;571;572;571;1777;1787;1787;563;562;571;1787;1787;1786;1777;1787;572;570;571;571;562;562;571;562;1787;1787;1777;1787;1777;1778;1047;65;s11000001110001111100000000111111t;
50;9813;297;1797;1777;572;563;563;563;572;1787;1786;1787;572;563;563;1787;1778;1787;1787;1787;563;571;572;562;562;562;572;562;1778;1787;1778;1796;1786;1777;66;se11000001110001111100000000111111;
50;9803;1815;1787;562;563;562;562;563;1796;1787;1787;572;571;563;1787;1796;1787;1787;1778;562;562;572;572;563;571;572;572;1785;1787;1796;1787;1787;1787;1047;67;s11000001110001111100000000111111t;
50;9806;1818;1781;566;566;557;566;566;1414;1781;1781;575;566;637;1790;1781;1790;1797;1781;566;566;575;566;566;566;566;566;1791;1791;1781;1778;1795;1782;1050;68;s1100000e110001111100000000111111t;
50;9802;1813;1787;572;571;562;572;563;1778;1787;1787;572;572;572;1787;1787;1787;1787;1793;563;562;562;572;563;563;572;571;1777;1778;1787;1787;1787;1796;1047;69;s11000001110001111100000000111111t;
50;9811;297;1806;1787;562;572;562;562;572;1790;1778;1777;571;562;562;1787;1778;1787;1787;1787;563;562;572;562;571;562;563;571;1787;1787;1787;1778;1778;1787;70;se11000001110001111100000000111111;
50;9796;1815;1787;572;581;563;563;572;1778;1778;1787;572;563;563;1787;1788;1193;1787;1778;563;572;562;562;572;572;572;567;1787;1787;1777;1787;1778;1787;1046;71;s110000011100011e1100000000111111t;
50;9805;1816;1781;566;566;576;575;566;1800;1790;1790;566;566;575;1791;1783;1772;1781;1784;557;566;566;575;575;566;566;566;1296;1781;1790;1782;1781;1791;1049;72;s11000001110001111100000000e11111t;
50;9803;1816;1794;563;563;572;572;563;1782;1796;1788;563;572;572;1778;1790;1779;1779;1787;83;563;572;571;571;572;572;562;1787;1787;1787;1787;1791;1805;1047;73;s110000011100011111e0000000111111t;
50;9803;1815;1787;572;572;561;562;572;1787;1787;1787;572;572;572;1787;1778;1777;1787;1803;563;572;572;563;571;572;572;562;1787;1787;1778;1787;1778;1777;1053;74;s11000001110001111100000000111111t;
50;9801;1805;1787;572;572;563;571;572;1784;1787;1787;572;562;572;1787;1778;2120;1788;1787;571;571;572;572;572;562;572;563;1787;1788;1778;1787;1778;1787;1047;75;s110000011100011e1100000000111111t;
50;9811;1814;1787;572;571;572;563;563;1787;1787;1787;563;563;572;1792;1787;1787;1787;1787;571;571;563;572;572;562;566;563;1787;1783;1787;1787;1778;1787;1038;76;s11000001110001111100000000111111t;
50;9820;297;1805;1787;562;572;562;563;572;1778;1777;1787;562;562;562;1787;1787;1787;1778;1778;572;572;562;563;572;572;572;563;1787;1787;1778;1787;1783;1787;77;se11000001110001111100000000111111;
50;9794;1814;1778;562;571;572;572;562;1786;1796;1787;572;571;563;1787;1795;1783;1787;1787;572;562;563;572;563;572;572;572;1787;1787;1794;1788;1787;1778;1047;78;s11000001110001111100000000111111t;
50;9794;1814;1783;562;563;572;572;562;1790;1787;1786;562;562;572;1787;1786;1784;1786;1796;562;563;562;571;572;563;562;571;1778;1787;1787;1786;1785;1787;1047;79;s11000001110001111100000000111111t;
50;9819;1806;1787;572;563;563;563;563;1796;1787;1788;572;563;572;1787;1778;1778;1797;1790;563;563;572;563;572;572;563;536;1787;1797;1787;1787;1787;1787;1052;80;s11000001110001111100000000111111t;
50;9803;1814;1778;562;562;572;563;562;1788;1786;1786;571;572;563;1787;1797;1787;1794;1787;572;571;570;572;563;563;571;572;1778;1787;1778;1777;1796;1787;1057;81;s11000001110001111100000000111111t;
50;9796;1810;1786;572;571;571;563;572;1786;1789;1777;562;572;571;1777;1787;1787;1778;1786;571;563;572;571;571;562;572;572;1786;1777;1787;1787;1778;1787;1047;82;s11000001110001111100000000111111t;
50;9806;1823;1778;562;571;572;563;544;1787;1778;1778;572;563;572;1787;1778;1787;1839;1777;562;572;572;562;571;572;572;562;1789;1787;1778;1787;1777;1778;1056;83;s11000001110001111100000000111111t;
50;9803;1814;1778;563;572;562;562;563;1796;1787;1787;562;562;572;1786;1787;1787;1787;1796;562;562;562;572;563;563;571;571;1778;1787;1792;1778;1787;1778;1056;84;s11000001110001111100000000111111t;
50;9804;1810;1786;571;571;563;562;571;1778;1787;1787;562;562;572;1787;1786;1785;1787;1787;572;572;562;571;572;572;571;571;1787;1787;1787;1788;1779;1787;1047;85;s11000001110001111100000000111111t;
50;9805;1818;1782;566;566;566;557;566;1781;1782;1781;575;566;566;1781;1782;1790;1791;1781;566;563;566;556;566;566;575;575;1791;1790;1782;1781;1781;1781;1050;86;s11000001110001111100000000111111t;
50;9798;1814;1732;563;562;571;572;563;1787;2114;1784;572;572;571;1786;1787;1789;1787;1787;563;563;571;571;563;563;572;572;1778;1787;1778;1787;1797;1787;1056;87;s11000001e10001111100000000111111t;
50;9804;297;1814;1778;562;571;553;562;571;1785;1787;1787;571;553;562;1787;1778;1787;1787;1778;563;571;572;562;572;562;572;553;1786;1787;1778;1777;1786;1777;88;se11000001110001111100000000111111;
50;9805;1816;1790;566;566;567;566;575;1781;1790;1781;566;566;575;1495;1782;1791;1781;1786;566;557;566;575;576;575;566;566;1790;1781;1790;1796;982;1791;1050;89;s1100000111000e1111000000001111e1t;
50;9803;1814;1787;562;571;572;572;571;1787;1787;1787;572;571;572;1787;1787;1796;1785;1805;562;563;562;562;572;563;562;571;1787;1787;1787;1787;1787;1786;1047;90;s11000001110001111100000000111111t;
50;9803;1815;1787;563;563;572;563;572;1785;1787;1400;563;572;572;1778;1788;1787;1781;1787;572;563;563;562;571;572;563;572;1784;2025;1783;1796;1787;1796;1047;91;s110000011e00011111000000001e1111t;
50;9803;1816;1787;563;563;572;572;563;1788;1778;1787;572;572;563;1788;1787;1324;1787;1787;562;562;572;584;563;563;572;572;1777;1787;1778;1778;1796;1787;1056;92;s110000011100011e1100000000111111t;
50;9798;1817;1791;557;566;575;575;566;1781;1791;1790;566;566;573;1781;1791;1790;1791;1790;566;557;566;575;575;566;566;566;1790;1783;1790;1781;2018;1791;922;93;s110000011100011111000000001111e1e;
50;9802;1814;1778;572;572;562;571;572;1787;1778;1787;563;563;563;1787;1786;1778;1787;1787;572;572;572;562;562;562;572;563;1778;1787;1778;1787;1790;1787;1056;94;s11000001110001111100000000111111t;
50;9795;1814;1785;572;563;563;571;571;1778;1787;1787;562;572;563;1787;1785;1787;1778;1778;563;572;563;572;572;563;563;562;1787;1778;1787;1787;1784;1787;1048;95;s11000001110001111100000000111111t;
50;9814;1809;1782;575;566;566;566;566;1775;1790;1782;557;566;566;1790;1782;1781;1782;1790;576;575;566;566;566;575;566;566;1789;1782;1781;1791;1781;1791;1041;96;s11000001110001111100000000111111t;
50;9803;1814;1786;562;562;572;572;571;1777;1787;1778;563;572;571;1778;1787;1787;1778;1787;562;563;563;563;572;572;567;563;1788;1787;1787;1788;1778;1787;1048;97;s11000001110001111100000000111111t;
50;9811;1818;1787;563;562;571;572;572;1777;1787;1778;562;570;572;1778;1787;1787;1778;1787;572;563;562;572;572;572;571;572;1787;1787;1787;1787;1778;1787;1047;98;s11000001110001111100000000111111t;
50;9803;1805;1787;562;576;562;572;572;1778;1778;1797;563;563;563;1796;1778;1787;1787;1783;563;572;562;562;572;572;554;563;1787;1796;1785;1787;1787;1787;1047;99;s11000001110001111100000000111111t;
150;9795;1815;1287;563;571;563;567;572;1778;1791;1778;562;562;572;1787;1786;1787;1787;1787;570;562;571;572;572;562;562;562;1797;1787;1815;1787;1787;1787;1047;0;s1e000001110001111100000000111111t;
150;9797;1809;1818;593;584;584;602;603;1809;1808;1815;593;594;593;1818;1809;1818;2076;1818;593;593;585;602;603;603;594;599;1809;1808;1808;1818;1811;1815;1067;1;s1100000111000111e100000000111111t;
150;9803;1814;1814;599;599;599;599;599;1814;1824;1814;599;599;611;1814;1815;1815;1814;1824;590;590;590;590;590;590;590;590;1814;1813;1823;1814;1814;1815;1083;2;s11000001110001111100000000111111t;
150;9803;1815;1806;591;600;600;600;600;1814;1805;1814;599;590;590;1814;1812;2004;1815;1812;600;599;600;599;600;599;599;590;1814;1814;1806;1815;1805;1806;1074;3;s110000011100011e1100000000111111t;
150;9798;1809;1808;593;603;593;594;593;1809;1809;1817;593;594;594;1818;1809;2198;1809;1809;602;603;594;457;603;602;594;594;1809;1809;1818;1818;1809;1818;1068;4;s110000011100011e11000e0000111111t;
150;9803;297;1814;1815;599;599;590;599;590;1812;1815;1814;590;590;590;1768;1814;1814;1814;1815;599;600;590;590;599;599;590;590;1815;1806;1805;1815;1806;1814;5;se11000001110001111100000000111111;
150;9789;1818;1809;584;594;594;593;593;1818;1808;1804;594;593;602;1809;1818;1808;1809;1818;594;593;594;594;584;594;591;593;1809;1809;1818;1813;1818;1809;1078;6;s11000001110001111100000000111111t;
150;9811;297;1814;1814;599;599;590;599;589;1805;1805;1815;590;589;590;1815;1805;1814;1806;1815;590;599;590;600;590;599;590;590;1814;1806;1815;1824;1805;1815;7;se11000001110001111100000000111111;
150;9794;1814;1806;599;599;590;599;600;1805;1815;1814;590;600;599;1814;1805;1814;1815;1814;600;599;590;599;599;599;599;590;1814;1806;1812;1820;1805;1814;1065;8;s11000001110001111100000000111111t;
150;9811;1805;1813;599;590;599;590;590;1814;1815;1815;664;590;600;1814;1814;1812;1806;1815;590;600;590;590;599;599;590;590;1815;1814;1815;1814;1811;1824;1075;9;s1100000111e001111100000000111111t;
150;9809;1823;1806;599;600;599;590;599;1814;1805;1814;599;590;591;1814;1796;1815;1823;1808;590;590;600;590;590;599;599;590;1805;1815;1814;1815;1823;1815;1084;10;s11000001110001111100000000111111t;
150;9811;1814;1814;599;590;590;599;599;1805;1815;1814;590;599;599;1805;1814;1814;1805;1814;599;589;597;598;598;589;589;598;1805;1814;1814;1814;1815;1814;1074;11;s11000001110001111100000000111111t;
150;9800;1814;1806;590;599;599;600;599;1815;1812;1814;599;599;590;1814;1815;1814;1815;1805;590;590;590;599;590;589;599;590;1814;1814;1814;1814;1814;1814;1075;12;s11000001110001111100000000111111t;
150;9811;389;1814;1805;599;599;589;590;590;1815;1805;1814;590;590;590;1814;1805;1806;1814;1805;590;599;591;590;590;600;590;590;1812;1814;1805;1815;1806;1806;13;se11000001110001111100000000111111;
150;9788;1824;1814;599;599;599;590;599;1814;1814;1814;599;589;590;1822;1805;1805;1814;1805;589;599;599;590;589;598;599;599;1809;1818;1810;1809;1824;1814;1084;14;s11000001110001111100000000111111t;
150;9805;292;1809;1808;593;603;584;594;593;1809;1808;1818;584;594;593;1818;1809;1808;1808;1806;593;603;593;585;593;593;593;593;1818;1809;1809;1811;1809;1816;15;se11000001110001111100000000111111;
150;9786;1805;1815;599;590;590;590;606;1954;1815;1807;592;599;599;1805;1686;1814;1814;1814;599;661;599;600;599;590;599;599;1814;1805;1814;1805;1805;1815;1074;16;s1100000e11000111110e000000111111t;
150;9793;1805;1814;599;590;590;590;599;1814;1817;1805;589;589;589;1814;1814;1824;1814;1814;599;590;590;590;599;581;590;590;1815;1805;1815;1805;1805;1814;1083;17;s11000001110001111100000000111111t;
150;9806;1807;1818;593;556;566;575;575;1781;1817;1790;594;566;566;1772;1781;1817;1781;1818;576;566;566;566;575;566;566;566;1790;1808;1818;1824;1781;1818;1078;18;s11000001110001111100000000111111t;
150;9796;1818;1818;557;566;575;575;566;1790;1818;1809;594;566;566;1782;1809;1791;1818;1818;594;566;566;566;556;566;566;575;1781;1817;1818;1781;1808;1818;1078;19;s11000001110001111100000000111111t;
150;9802;1815;1814;590;572;572;572;563;1780;1791;1804;590;572;571;1778;1814;1805;1778;1824;590;562;562;562;575;562;572;572;1812;1824;1814;1815;1805;1815;1083;20;s11000001110001111100000000111111t;
150;9804;1814;1787;590;563;572;572;572;1787;1787;1785;599;563;563;1781;1824;1787;1814;1815;590;563;572;572;562;572;572;572;1778;1814;1815;1805;1815;1807;1074;21;s11000001110001111100000000111111t;
150;9801;1814;852;590;562;571;572;563;1787;1814;1815;562;563;572;1787;1815;1814;1815;1814;590;562;572;572;563;572;562;563;1787;1812;1787;1815;1818;1787;1047;22;s1e000001110001111100000000111111t;
150;9802;1817;1783;562;563;572;563;563;1787;1807;1814;599;554;563;1787;1790;1787;1814;1815;590;563;572;562;563;563;572;563;1778;1815;1815;1815;1815;1815;1075;23;s11000001110001111100000000111111t;
150;9802;1824;1803;562;572;572;563;571;1788;1814;1787;571;571;562;1787;1814;1814;1817;1815;590;562;572;572;562;571;572;572;1777;1815;1815;1805;1787;1813;1074;24;s11000001110001111100000000111111t;
150;9803;1814;1788;590;563;572;572;562;1787;1814;1779;590;572;572;1778;1815;1787;1815;1815;561;563;572;572;563;562;563;572;1723;1783;1824;1785;1815;1815;1083;25;s11000001110001111100000000111111t;
150;9802;1814;1787;590;562;563;571;562;1779;1823;1805;599;571;571;1778;1815;1814;1805;1824;590;563;563;563;572;563;563;572;1787;1805;1824;1815;1815;1815;1047;26;s11000001110001111100000000111111t;
150;9806;1818;1808;593;566;566;557;566;1782;1781;1808;566;569;563;1781;1791;1809;1791;1781;603;566;575;566;566;566;566;566;1781;1812;1809;1791;1818;1818;1077;27;s11000001110001111100000000111111t;
150;9802;1814;1814;571;571;562;563;571;1796;1814;1815;590;563;571;1787;1814;1814;1806;1814;600;553;563;563;563;572;562;562;1788;1815;1815;1818;1814;1814;1074;28;s11000001110001111100000000111111t;
150;9797;297;1814;1784;581;562;571;562;571;1787;1815;1805;590;562;572;1787;1787;1824;1785;1844;590;563;564;563;572;563;563;572;1797;1805;1787;1778;1812;1815;29;se11000001110001111100000000111111;
150;9796;1809;1790;593;566;566;575;576;1789;1791;1781;593;566;567;1781;1781;1818;1809;1818;593;566;566;926;566;566;566;576;1781;1813;1818;1808;1816;1818;1077;30;s110000011100011111000e0000111111t;
